id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
319985,Elegant Appartement Central Location.,1640702,J,,De Pijp - Rivierenbuurt,52.3572861,4.901626908,Entire home/apt,169,2,215,11/18/2018,2.68,2,139
320689,Familyhome easy airport connection!,1642815,Janey,,Zuid,52.34918998,4.858891147,Entire home/apt,88,1,32,11/7/2016,0.4,1,0
325165,Studio in the centre of Amsterdam,1636818,Janneke,,Centrum-Oost,52.37073252,4.928607659,Entire home/apt,80,3,24,6/10/2018,0.35,1,0
329577,Luxery apartment next to the Vondelpark,1682737,Mar,,Zuid,52.35157007,4.84930241,Entire home/apt,190,2,36,11/1/2018,0.44,1,21
331946,Lovely FAMILY house near Vondelpark,1687595,Sebastiaan,,De Baarsjes - Oud-West,52.36181545,4.856987625,Entire home/apt,275,2,23,1/6/2018,0.37,1,0
335197,"95m2 app, 2-4 people, happy reviews",1706915,Merijn,,Centrum-West,52.37041585,4.889335099,Entire home/apt,175,3,102,7/17/2016,1.26,1,1
340994,Stay at 'Perfect appartement in the center' by the,1730202,Anja,,Centrum-Oost,52.36884439,4.906479868,Entire home/apt,140,4,34,10/23/2018,0.42,1,65
342540,cosy quiet studio  garden view C,1738291,Rijmert,,Watergraafsmeer,52.35665593,4.933655151,Private room,72,2,226,11/19/2018,2.78,1,334
343094,Amstel Nest - an urban retreat for two,1740785,Rob & Fang,,Oud-Oost,52.35549015,4.908523997,Private room,96,3,298,11/19/2018,3.71,2,240
345397,Spacious typical A'dam APT 120mtr,1751751,Nyika,,De Pijp - Rivierenbuurt,52.35711088,4.903913951,Entire home/apt,169,2,38,9/9/2018,0.47,1,0
347272,Very cute and comfy Jordaan apartment :),317696,Maud,,Centrum-West,52.37626167,4.87818164,Entire home/apt,129,4,50,8/13/2018,0.62,1,5
349208,Cozy room at Magnolia,1029506,Mercedes,,Oud-Oost,52.3513519,4.917794286,Private room,75,2,81,11/21/2018,1.05,1,314
350271,Luxe boat AMSTERDAM IJBURG!!!,1775032,Agustina,,IJburg - Zeeburgereiland,52.3607557,4.98876159,Entire home/apt,395,7,3,9/17/2018,0.07,1,358
356220,"City Centre/Canalzone, comfy, cozy and quiet room!",1801815,Ingrid,,Centrum-Oost,52.35989204,4.893966153,Private room,120,2,160,10/28/2018,1.96,1,3
356424,Sunny appartment in Westerpark,1803801,Annemarie,,Westerpark,52.37855001,4.870368963,Entire home/apt,100,5,16,1/5/2016,0.2,1,0
357980,★ STYLISH FAMILY HOME - CITY CENTER,1811745,Marre,,De Baarsjes - Oud-West,52.36545162,4.875296385,Entire home/apt,245,2,70,11/18/2018,0.86,1,6
359298,Sunny Roof Top in Beautiful Area,1817922,Olly & Josh,,Centrum-Oost,52.3628738,4.910151985,Entire home/apt,150,4,108,7/6/2018,1.33,1,123
359408,Comfortable apt. in city center,1818342,Linda,,Centrum-West,52.36630062,4.880362689,Entire home/apt,99,3,66,8/26/2018,0.84,1,1
361342,★ Stunning City Centre Apartment #3,1826139,Jan,,Centrum-West,52.38029176,4.89337017,Entire home/apt,299,4,94,11/23/2018,1.17,7,13
362458,"Bright, newly renovated apartment in Center-East",1831568,Roel,,Centrum-Oost,52.37021068,4.930074873,Entire home/apt,80,4,47,11/12/2018,0.65,1,14
364728,Fancy decorated little Tsarina  privéapartment,1155851,Tsarina,,Centrum-Oost,52.37101588,4.930616986,Entire home/apt,129,2,148,11/26/2018,1.83,2,316
366438,Amsterdam@ city centre & canal view,1849988,Nicolet,,Centrum-Oost,52.36850151,4.89669285,Private room,170,2,394,11/18/2018,4.86,1,160
367107,"PEACEFUL HOME IN HISTORIC CENTRE, NEXT TO AMSTEL",1853421,Marijn,,Centrum-Oost,52.3624824,4.902040841,Entire home/apt,170,3,6,11/4/2018,0.15,1,8
367491,Lovely bright apt. heart Amsterdam,1855417,Maarten,,De Baarsjes - Oud-West,52.36594093,4.878068145,Entire home/apt,165,2,58,9/3/2018,0.71,1,13
370695,Pied a Terre in top located canal,1294098,Fernando,,Centrum-West,52.37000692,4.887873601,Entire home/apt,190,7,104,11/29/2018,1.3,2,63
370870,Cute place in Amsterdam Center,1868839,Kris,,Centrum-Oost,52.36430152,4.905423278,Entire home/apt,100,5,40,11/24/2018,0.49,1,14
378523,Freedom on the water!,1901477,Caroline,,Centrum-Oost,52.37213097,4.903788217,Entire home/apt,280,3,88,8/15/2018,1.16,1,152
379143,Pent House Apartment Large Private Room!,1887873,Dom,,De Pijp - Rivierenbuurt,52.35397725,4.904327781,Private room,85,3,82,11/21/2018,4.06,1,74
379885,Studio @Houseboat-BEST VIEW@amstel,1907015,Masha,,Oud-Oost,52.35466251,4.907630216,Entire home/apt,199,3,41,9/16/2018,0.51,2,314
384909,"Central Loft, Great Rooftop Terrace",1927004,Lisanne,,Centrum-West,52.37392814,4.877930683,Entire home/apt,199,2,104,9/17/2018,1.28,1,0
386479,CHARMING B&B IN AMSTERDAM JORDAN 1,1934192,Agnes,,Centrum-West,52.37197949,4.875612252,Private room,100,2,113,12/2/2018,1.43,2,17
387644,"Lovely apt, Amsterdam /Jordaan.",1939619,Melih,,Westerpark,52.37926632,4.877495439,Entire home/apt,300,4,51,9/28/2018,0.65,1,0
390894,Luxury apartment in the best area,1954555,Floris,,Centrum-West,52.37170239,4.877288495,Entire home/apt,225,1,34,3/30/2017,0.43,1,355
392003,CHARMING B&B IN AMSTERDAM JORDAN 2,1934192,Agnes,,Centrum-West,52.37187604,4.876419661,Private room,55,2,165,12/2/2018,2.09,2,12
396125,Room in Jordaan Heart of Amsterdam,1979865,Carolyn,,Centrum-West,52.37914263,4.884930466,Private room,70,3,503,11/25/2018,6.24,1,23
400325,Cozy City Centre Studio Apartment !,1998272,Sascha,,Centrum-Oost,52.36123342,4.89488664,Entire home/apt,140,2,53,7/2/2017,0.65,1,0
402353,Vintage apartment with roof terrace,2008330,Lidy,,Watergraafsmeer,52.3541445,4.934275462,Entire home/apt,130,2,121,11/24/2018,1.55,1,202
406794,Beautiful spacious 130m family home,325306,Michiel,,Oud-Oost,52.36130708,4.925787213,Entire home/apt,150,2,8,8/22/2016,0.24,1,0
408794,Rooftop Terrace Luxury Loft Centre Amsterdam,2035506,Janto (B),,De Baarsjes - Oud-West,52.35970976,4.861774203,Entire home/apt,129,3,23,8/27/2018,0.31,1,5
409893,Magnificent canal-apt A'dam 1st flr,2040542,Maud,,Centrum-Oost,52.36386574,4.8953791,Entire home/apt,160,6,96,11/6/2018,1.2,3,240
410998,Perfect location - 2-bdrm ideal for a family of 3,2046301,Nina,,De Baarsjes - Oud-West,52.37130639,4.87287175,Entire home/apt,120,2,6,8/15/2016,0.12,1,0
414865,"Charming house, perfect for two!",2063261,Miranda,,Zuid,52.35098813,4.846646282,Entire home/apt,115,4,7,4/24/2018,0.17,1,55
414917,Cent Adam Lux (2-4p) Apt 90 sqm(m2),2063612,Jan,,Centrum-Oost,52.36299894,4.899171692,Entire home/apt,299,180,78,7/16/2015,0.98,1,358
415619,Sunny Amsterdam East Harbor View,1336633,Stephan,,Oostelijk Havengebied - Indische Buurt,52.36958171,4.935160979,Entire home/apt,145,2,57,11/17/2018,0.72,1,247
418098,Beautiful 19th Cent. City Apartment,2078292,Annemarije,,De Baarsjes - Oud-West,52.36872131,4.86021983,Entire home/apt,185,3,19,10/21/2018,0.24,1,0
418901,Authentic Jordaan - Central Luxury,1005087,Wytse,,Centrum-West,52.37937484,4.893615757,Entire home/apt,260,7,39,11/30/2018,0.5,2,272
422044,★ City Centre Loft #4,1826139,Jan,,Centrum-West,52.37998909,4.893881515,Entire home/apt,275,7,128,11/16/2018,1.61,7,260
424248,Spacious apartment with balcony!,2108995,Marieke,,Geuzenveld - Slotermeer,52.37198145,4.833541875,Entire home/apt,105,2,30,10/12/2018,0.37,1,155
425575,Magnificent canal-apt A'dam 2nd flr,2040542,Maud,,Centrum-Oost,52.36216057,4.895037828,Entire home/apt,140,6,92,7/30/2018,1.15,3,324
431206,FAMILY HOUSE-PERFECT LOCATION! Available for Xmas,2143683,Lotte,,Zuid,52.35453345,4.875221256,Entire home/apt,250,2,21,8/21/2017,0.27,1,0
431635,Sunny apartment with cat,1939922,Hannes,,Bos en Lommer,52.37852709,4.855730953,Entire home/apt,65,3,13,8/25/2018,0.17,1,0
432233,Beautiful apartment @ true center,2144360,Feiko,,Centrum-Oost,52.36177004,4.887437205,Entire home/apt,300,3,23,5/7/2017,0.29,1,363
432610,Big apartment with great sunshine!,1725242,Tolga,,De Pijp - Rivierenbuurt,52.34775692,4.906168958,Entire home/apt,99,1,0,,,3,98
432750,Apartment with the great sunshine!,1725242,Tolga,,De Pijp - Rivierenbuurt,52.34786819,4.907909044,Entire home/apt,28,10,1,7/21/2018,0.22,3,0
434097,"Cosy Studio Canalside, CENTRE.",2157711,Olga,,Centrum-Oost,52.36408774,4.922077786,Private room,82,2,175,11/28/2018,2.52,1,29
437757,COOL DESIGN HOUSE with WiFi,2174719,Natalie,,De Pijp - Rivierenbuurt,52.35298043,4.905120446,Entire home/apt,109,4,113,5/10/2018,1.41,1,35
438089,STUDIO FOR 2 VONDELPARK AMSTERDAM,2064560,Har,,De Baarsjes - Oud-West,52.36149891,4.867808451,Private room,99,2,133,11/22/2018,1.76,2,136
439097,Bright apt in central Amsterdam,2181530,Janneke,,De Baarsjes - Oud-West,52.36993757,4.867074086,Entire home/apt,125,4,48,8/10/2018,0.71,2,0
440992,Charming houseboat near Olympic St.,2191136,Jan,,Zuid,52.34278599,4.849848651,Entire home/apt,150,3,92,6/18/2018,1.16,1,42
441424,Whole house in center of Amsterdam.,2193861,Marco,,Oostelijk Havengebied - Indische Buurt,52.37378685,4.944882122,Entire home/apt,150,3,27,8/26/2018,0.35,1,41
442105,SPACIOUS & LUXURY CANAL APARTMENT WITH GARDEN,2196820,Genna,,De Baarsjes - Oud-West,52.37202251,4.87093115,Entire home/apt,250,2,102,9/25/2018,1.3,1,225
443698,The Warehouse: at home in Amsterdam,2204326,Petra,,Centrum-Oost,52.3603547,4.899665439,Private room,135,1,46,12/6/2018,0.59,2,193
444935,Fantastic apartment right in the city centre,2059471,Daisy,,Centrum-Oost,52.36445668,4.888706598,Entire home/apt,149,4,9,8/17/2017,0.34,1,0
446592,Three colourful rooms in artist house,1543378,Daniel And Thera,,De Pijp - Rivierenbuurt,52.35852009,4.903558256,Private room,100,2,184,11/12/2018,2.31,1,350
446999,Guestroom VONDELPARK AMSTERDAM,2064560,Har,,De Baarsjes - Oud-West,52.36104816,4.866996724,Private room,89,2,245,11/19/2018,3.27,2,142
447151,creative ground floor house close to Vondelpark,2220492,Raymond,,Zuid,52.35352787,4.847090131,Entire home/apt,85,4,70,6/26/2018,0.87,1,4
450767,Houseboat 'Saturnus' Amsterdam,2238440,Richard En Birgit,,Centrum-Oost,52.37007374,4.901695876,Entire home/apt,255,3,59,10/14/2018,0.78,3,117
451408,Spacious Tasteful 3BR Street Level near Museums,1739359,Gijs & Brigitte,,De Pijp - Rivierenbuurt,52.35075584,4.890155937,Entire home/apt,240,4,44,7/8/2018,0.55,1,4
451719,FABULOUS MODERN LOFT IN JORDAAN,2243649,Martin & Smadar,,Centrum-West,52.37115531,4.878959761,Entire home/apt,175,3,60,7/30/2018,0.76,2,320
454056,Lovely house at Docklands + 2 bikes,2255820,Jaap,,Oostelijk Havengebied - Indische Buurt,52.37175821,4.950291753,Entire home/apt,125,4,28,10/15/2018,0.36,1,0
455881,"Superb, quiet home with garden!",81046,Fabienne,,Oud-Oost,52.35698257,4.920605929,Entire home/apt,175,3,18,10/22/2018,0.23,1,82
460469,Great apartment near the centre ,1997447,Suzan,,Oud-Oost,52.36048005,4.926849573,Entire home/apt,110,3,46,8/18/2017,0.58,1,0
462341,Central 17th Century Unique House,2297302,Milen & Joes,,Centrum-West,52.37393257,4.893548612,Entire home/apt,170,3,26,10/14/2018,0.59,1,2
462809,Studio with harbour view and parkin,2299713,Janny,,Oostelijk Havengebied - Indische Buurt,52.37458934,4.943733513,Private room,72,3,211,12/3/2018,2.71,1,9
466259,VILLA on WATER:BestView&Oase ofRest,1907015,Masha,,Oud-Oost,52.35643227,4.906747019,Entire home/apt,235,3,2,1/3/2016,0.06,2,0
467103,Luxurious apartment @ Dam Square,2313040,Willem,,Centrum-West,52.37074432,4.89435437,Entire home/apt,160,2,150,9/1/2018,1.89,1,0
467581,"Canal view house, perfect location",2321097,Melissa,,Centrum-West,52.37618661,4.886181501,Entire home/apt,240,3,153,1/16/2018,1.94,6,0
467852,Luxury Canal House in the heart of Amsterdam City,8003829,Christian,,Centrum-West,52.36816644,4.884540834,Entire home/apt,647,7,16,8/14/2018,0.2,2,271
474452,xx,2352274,Alexander,,De Baarsjes - Oud-West,52.36974543,4.860264786,Entire home/apt,125,3,28,12/7/2016,0.41,1,0
480245,Cosy apartment along the Amstel.,2378237,Rachelle,,Oud-Oost,52.35408511,4.912887311,Entire home/apt,150,2,14,9/9/2018,0.32,1,0
481664,"Einzigartiges Hausboot ""De Calidris!",1382273,Eltjo & Liselore,,Westerpark,52.39038483,4.891275743,Private room,105,2,362,11/18/2018,6.04,2,276
483779,Spacious studio apartment in A'dam,2395278,Alex,,Slotervaart,52.3493158,4.831327288,Private room,72,2,38,10/22/2017,1.47,1,0
484836,Modern 3 bedroom apt. + garden near Jordaan,2396890,Esther,,De Baarsjes - Oud-West,52.37065981,4.860254859,Entire home/apt,140,3,51,7/27/2016,0.65,1,13
485237,Spacious home with sunny terrace €75/2p,2402296,Corry,,Slotervaart,52.36402102,4.830338645,Entire home/apt,75,1,31,10/27/2018,0.4,1,0
489418,Central quiet ap'ment with parcview,2418579,Julia,,Bos en Lommer,52.37593538,4.850102039,Entire home/apt,79,2,96,1/3/2015,1.22,1,0
489832,Authentic spacious house in great location.,2421854,Margreet,,De Baarsjes - Oud-West,52.36361746,4.867616949,Entire home/apt,130,7,29,10/24/2018,0.4,1,119
494433,"Central, cozy apartment + garden!",907405,Yahav,,De Baarsjes - Oud-West,52.36851508,4.852309319,Entire home/apt,90,4,16,11/11/2018,0.21,2,0
495862,2 floor garden facing Vondelpark,2449055,Marieke,,De Baarsjes - Oud-West,52.36164855,4.873109638,Entire home/apt,400,4,11,5/8/2017,0.17,1,291
496953,Spacious family apartment in city centre! (160m2),2453971,Kim,,De Baarsjes - Oud-West,52.36158967,4.876629521,Entire home/apt,350,2,28,9/10/2018,0.37,1,0
498514,Private Apartment Good Area + Bikes,2460925,Hans,,De Pijp - Rivierenbuurt,52.34071605,4.909998754,Entire home/apt,140,3,23,9/3/2018,0.31,1,125
500516,Stay at the canal side!Centre A'dam,2469696,Rosemarijn,,Centrum-Oost,52.36551498,4.885977956,Entire home/apt,155,1,18,9/2/2018,0.27,1,218
502869,"Light filled, one bedroom delight",2480479,Claire,,Westerpark,52.38302929,4.875120783,Entire home/apt,110,3,16,10/21/2018,0.21,1,22
503629,"Quiet & spacious apt, near Museums & Concertgebouw",2483843,Alban,,Zuid,52.35364239,4.878240646,Entire home/apt,114,4,9,8/21/2017,0.14,1,0
505012,Centre Amsterdam perfect for family,1645998,Djoke,,Centrum-Oost,52.36401571,4.887578938,Entire home/apt,299,3,54,10/23/2018,0.72,1,163
505650,Stylish Design Apartment,2492723,Irene,,Zuid,52.35499518,4.876105688,Private room,130,3,101,12/2/2018,1.35,2,265
505804,Light studio in centre of Amsterdam,2493425,Simone,,Westerpark,52.38479734,4.877257048,Entire home/apt,85,3,87,12/3/2018,1.12,1,2
507598,Canal View Apartment! Jordaan Area,2501656,Carinia,,Centrum-West,52.37862464,4.879444965,Entire home/apt,400,2,56,11/18/2018,0.72,1,116
510836,★ Combo City Centre Apartments,1826139,Jan,,Centrum-West,52.3803716,4.89358758,Entire home/apt,700,7,108,11/9/2018,1.54,7,294
513743,Luxury 200m2 Private HV Houseboat,2531171,Carmen,,Oostelijk Havengebied - Indische Buurt,52.37593322,4.93980416,Entire home/apt,460,3,35,10/4/2017,0.45,3,12
514946,Typical Amsterdam apt. in center,2536209,Martijn,,Watergraafsmeer,52.35501628,4.935116108,Entire home/apt,120,5,6,1/3/2016,0.09,1,0
515088,Familyfriendly Suite incl breakfast,2536879,Hansje,,Noord-Oost,52.39549794,4.995761025,Private room,130,2,1,7/26/2018,0.22,1,353
515921,Apartment near vondelpark & centre,2541099,Anne-Marie,,Zuid,52.35088516,4.853517303,Entire home/apt,100,2,63,11/4/2018,0.8,1,73
517092,4 bedroom apartment near the park,2041793,Bas,,De Baarsjes - Oud-West,52.36138006,4.855450867,Entire home/apt,135,6,0,,,1,0
517996,Bright Canal house with amazing view! @the Jordaan,2550339,Aemilia,,Centrum-West,52.3781296,4.885936764,Entire home/apt,160,3,18,9/17/2018,0.24,1,56
522471,Beautiful grand appartment (135 m2),2569931,Harriet,,Bos en Lommer,52.3776155,4.852851345,Entire home/apt,180,4,21,7/31/2018,0.31,1,0
528022,Somewhere Else,2594559,Els,,Westerpark,52.39139248,4.888737722,Private room,110,2,132,12/3/2018,5,1,302
528594,Connect-Inn: Clear & Cheerful,2597146,Mathilde,,Slotervaart,52.35867413,4.824759935,Private room,80,1,72,5/5/2018,0.93,3,0
528704,LOVELY REAL AMSTERDAM APARTMENT,2597578,Lotte,,De Pijp - Rivierenbuurt,52.35308688,4.89094209,Private room,60,60,48,5/5/2018,0.62,1,64
529174,Luxury Canal House in the heart of Amsterdam City,8003829,Christian,,Centrum-West,52.36908387,4.884280797,Entire home/apt,600,7,68,11/25/2018,0.88,2,308
530136,Content In the Pijp for One Person,2604093,Sharon,,Centrum-Oost,52.3602125,4.899343006,Private room,55,2,306,12/1/2018,3.9,1,329
532727,Spacious apt/ground floor/100m2/local neighborhood,2276324,Noor,,Zuid,52.35397856,4.848756027,Entire home/apt,170,3,22,9/14/2018,0.35,1,339
533623,Spacious Apartment  Amsterdam Zuid,2622306,Jeanne,,Zuid,52.34521847,4.874295756,Entire home/apt,150,3,39,10/26/2018,0.73,1,0
537321,Comfortable and pleasant apartment,2639261,Vera,,De Baarsjes - Oud-West,52.37306381,4.861930124,Entire home/apt,149,2,24,11/25/2018,0.73,1,40
538723,Beautiful ground floor apartment ,356740,Dimphy,,Watergraafsmeer,52.35540974,4.938756774,Entire home/apt,140,4,50,10/23/2018,0.64,1,2
538844,Museum Area,2646706,Jan,,De Baarsjes - Oud-West,52.36185401,4.87715797,Private room,70,1,275,7/9/2018,4.06,3,4
539036,Amsterdam Houseboats | De Hoop,82145,Wim,,Centrum-Oost,52.36265828,4.909767079,Entire home/apt,288,3,58,7/23/2018,0.76,2,99
539579,Small cozy private attic room !,1305208,Savina,,De Baarsjes - Oud-West,52.36929257,4.85879071,Private room,60,2,151,11/25/2018,2.01,1,311
539700,Nice & bright apt. in Amsterdam,2651853,Floor,,De Baarsjes - Oud-West,52.36967222,4.859868577,Entire home/apt,95,4,20,11/1/2016,0.26,1,0
540194,Large central historic family home,746739,Dominique,,Centrum-West,52.38049072,4.88743186,Entire home/apt,250,3,16,10/28/2018,0.21,1,158
543262,Boutique apt-I/museums/Vondelpark/Concert Hall,534206,Linda,,Zuid,52.35777246,4.8747347,Entire home/apt,150,2,55,8/11/2017,0.88,1,97
543930,Family Friendly Spacious Appartment,2674073,Daan & Jelena,,Oud-Oost,52.36390036,4.925416871,Entire home/apt,139,4,7,7/30/2018,0.09,1,0
543932,PLAYFUL SPLIT-LEVEL LOFT+GARDEN,2303229,Dirk,,Westerpark,52.37471805,4.872329938,Entire home/apt,295,4,106,11/19/2018,1.36,1,365
544506,Luxury apartment + private garden-5 nights minimum,2677807,Sander,,Bos en Lommer,52.37508484,4.857533881,Entire home/apt,200,5,47,7/3/2018,0.63,1,345
546215,"Light and Spacious Place, Amsterdam",2534678,Jurko,,Slotervaart,52.36325082,4.836780753,Entire home/apt,105,5,24,10/24/2018,0.31,1,316
546221,"Authentic Houseboat city center, A'dam",2673467,Hilda,,Centrum-Oost,52.36841818,4.9014162,Entire home/apt,199,2,185,7/14/2017,2.45,1,59
549310,3 bedrooms Apartment+Garden,2699033,Barbara,,De Baarsjes - Oud-West,52.37233591,4.862286803,Entire home/apt,230,1,32,8/17/2018,0.78,1,5
550783,Charming canal apartment (75m2),2707013,Jesse,,De Baarsjes - Oud-West,52.37295513,4.873737389,Entire home/apt,110,2,23,3/11/2016,0.58,1,0
551606,Spacious house at waterfront,2710951,Anna,,Oostelijk Havengebied - Indische Buurt,52.37244527,4.950876153,Entire home/apt,299,3,46,8/31/2017,0.67,1,70
552145,"Near city center, green area, WIFI",2460631,Lardy,,De Baarsjes - Oud-West,52.36694034,4.850333077,Entire home/apt,50,5,18,3/5/2018,0.23,1,0
552300,"Spacious house, city centre +garden",1500854,Stephanie,,Oud-Oost,52.35990894,4.911373292,Entire home/apt,175,3,11,8/29/2017,0.17,1,96
555225,Lovely house close to the Jordaan!,2727759,Sophie,,Westerpark,52.37822564,4.872838553,Entire home/apt,125,2,10,10/1/2017,0.25,1,0
555399,Amsterdam - conveniently located,1829820,Gina,,De Baarsjes - Oud-West,52.3727637,4.872849817,Entire home/apt,120,1,22,5/31/2015,0.28,1,0
556829,peaceful stay near city centre,2737834,Sophia,,Buitenveldert - Zuidas,52.33580269,4.867064027,Entire home/apt,99,3,19,10/28/2018,0.25,1,1
561297,Room available in city centre apartment.,72249,Hanneke,,Centrum-West,52.36837918,4.877960588,Private room,129,1,11,10/21/2018,0.2,2,334
561713,Spacious duplex apartment + terrace near centre,2761838,Yulia,,Oud-Oost,52.3607512,4.931266184,Entire home/apt,195,4,5,7/28/2018,0.06,1,0
